sequence_id,pseudo_timestamp,sequence_position,spatial_morton_code,sequence_semantics,is_true_time_series,specimen_id,strut_id,unit_cell_i,unit_cell_j,unit_cell_k,unit_cell_edge_idx,midpoint_x_mm,midpoint_y_mm,midpoint_z_mm,ct_relative_local_intensity,ct_defect_score,ct_support_fraction,ct_longest_gap_fraction,ct_severity_layer,near_boundary_one_cell,angle_to_build_z_deg,mean_endpoint_degree,adtk_iqr_low_anomaly,adtk_quantile_low_anomaly,adtk_persist_negative_anomaly,adtk_detector_votes,adtk_consensus_anomaly
edge_27,2000-01-01T00:11:34,694,2202,spatial_morton_order_not_time,0,0.5-1,18002,2,7,8,27,15.064587,38.639137,41.591472,1.003654,0.005372,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:35,695,2203,spatial_morton_order_not_time,0,0.5-1,18030,3,7,8,27,19.652336,38.615808,41.595274,0.997747,0.0114,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:36,696,2240,spatial_morton_order_not_time,0,0.5-1,17290,4,4,8,27,24.170068,24.829281,41.637152,0.993248,0.013238,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:37,697,2241,spatial_morton_order_not_time,0,0.5-1,17318,5,4,8,27,28.757817,24.805952,41.640953,0.965582,0.044579,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:38,698,2242,spatial_morton_order_not_time,0,0.5-1,17546,4,5,8,27,24.193407,29.417014,41.62446,1.020529,0.001721,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:39,699,2243,spatial_morton_order_not_time,0,0.5-1,17574,5,5,8,27,28.781156,29.393685,41.628261,0.985861,0.032212,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:40,700,2248,spatial_morton_order_not_time,0,0.5-1,17346,6,4,8,27,33.345566,24.782624,41.644755,0.972335,0.033631,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:41,701,2249,spatial_morton_order_not_time,0,0.5-1,17374,7,4,8,27,37.933315,24.759296,41.648557,0.992968,0.024134,0.354839,0.258065,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:42,702,2250,spatial_morton_order_not_time,0,0.5-1,17602,6,5,8,27,33.368905,29.370357,41.632063,0.976499,0.032593,0.935484,0.064516,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:43,703,2251,spatial_morton_order_not_time,0,0.5-1,17630,7,5,8,27,37.956654,29.347029,41.635865,1.000644,0.015234,0.387097,0.225806,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:44,704,2256,spatial_morton_order_not_time,0,0.5-1,17802,4,6,8,27,24.216746,34.004747,41.611768,1.008289,0.006216,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:45,705,2257,spatial_morton_order_not_time,0,0.5-1,17830,5,6,8,27,28.804495,33.981418,41.615569,0.994147,0.020628,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:46,706,2258,spatial_morton_order_not_time,0,0.5-1,18058,4,7,8,27,24.240085,38.59248,41.599075,1.02847,0.0,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:47,707,2259,spatial_morton_order_not_time,0,0.5-1,18086,5,7,8,27,28.827834,38.569151,41.602877,1.032155,0.0,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:48,708,2264,spatial_morton_order_not_time,0,0.5-1,17858,6,6,8,27,33.392244,33.95809,41.619371,0.972352,0.038125,0.870968,0.064516,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:49,709,2265,spatial_morton_order_not_time,0,0.5-1,17886,7,6,8,27,37.979993,33.934762,41.623173,0.985854,0.029083,0.258065,0.709677,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:50,710,2266,spatial_morton_order_not_time,0,0.5-1,18114,6,7,8,27,33.415583,38.545823,41.606679,1.055566,0.0,1.0,0.0,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:51,711,2267,spatial_morton_order_not_time,0,0.5-1,18142,7,7,8,27,38.003332,38.522495,41.610481,1.049721,0.0,0.774194,0.193548,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:52,712,2560,spatial_morton_order_not_time,0,0.5-1,16382,8,0,8,27,42.427709,6.385035,41.703126,0.988895,0.021541,0.129032,0.870968,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:53,713,2562,spatial_morton_order_not_time,0,0.5-1,16638,8,1,8,27,42.451048,10.972768,41.690434,0.963207,0.045839,0.129032,0.870968,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:54,714,2576,spatial_morton_order_not_time,0,0.5-1,16894,8,2,8,27,42.474387,15.560501,41.677742,1.012163,0.013175,0.290323,0.709677,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:55,715,2578,spatial_morton_order_not_time,0,0.5-1,17150,8,3,8,27,42.497725,20.148234,41.66505,0.969547,0.044165,0.16129,0.83871,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:56,716,2688,spatial_morton_order_not_time,0,0.5-1,17406,8,4,8,27,42.521064,24.735967,41.652358,0.979679,0.046815,0.16129,0.83871,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:57,717,2690,spatial_morton_order_not_time,0,0.5-1,17662,8,5,8,27,42.544403,29.3237,41.639666,0.992541,0.036972,0.16129,0.83871,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:58,718,2704,spatial_morton_order_not_time,0,0.5-1,17918,8,6,8,27,42.567742,33.911433,41.626974,0.954246,0.065091,0.16129,0.83871,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:11:59,719,2706,spatial_morton_order_not_time,0,0.5-1,18174,8,7,8,27,42.591081,38.499166,41.614282,1.024114,0.012131,0.193548,0.806452,supported,1,44.841513,6.0,0,0,0,0,0
edge_27,2000-01-01T00:12:00,720,3072,spatial_morton_order_not_time,0,0.5-1,18206,0,8,8,27,5.912428,43.273527,41.571177,1.120215,0.0,0.935484,0.064516,supported,1,44.841513,8.0,0,0,0,0,0
edge_27,2000-01-01T00:12:01,721,3073,spatial_morton_order_not_time,0,0.5-1,18238,1,8,8,27,10.500177,43.250198,41.574978,0.877137,0.125708,0.290323,0.709677,watch,1,44.841513,8.0,0,1,0,1,0
edge_27,2000-01-01T00:12:02,722,3080,spatial_morton_order_not_time,0,0.5-1,18270,2,8,8,27,15.087926,43.22687,41.57878,0.887442,0.1191,0.322581,0.677419,supported,1,44.841513,8.0,0,1,0,1,0
edge_27,2000-01-01T00:12:03,723,3081,spatial_morton_order_not_time,0,0.5-1,18302,3,8,8,27,19.675675,43.203541,41.582582,1.080546,0.0,0.903226,0.096774,supported,1,44.841513,8.0,0,0,0,0,0
edge_27,2000-01-01T00:12:04,724,3136,spatial_morton_order_not_time,0,0.5-1,18334,4,8,8,27,24.263424,43.180213,41.586383,1.072725,0.0,0.870968,0.129032,supported,1,44.841513,8.0,0,0,0,0,0
edge_27,2000-01-01T00:12:05,725,3137,spatial_morton_order_not_time,0,0.5-1,18366,5,8,8,27,28.851173,43.156884,41.590185,1.085597,0.0,0.870968,0.129032,supported,1,44.841513,8.0,0,0,0,0,0
edge_27,2000-01-01T00:12:06,726,3144,spatial_morton_order_not_time,0,0.5-1,18398,6,8,8,27,33.438922,43.133556,41.593987,1.083495,0.0,0.354839,0.483871,supported,1,44.841513,8.0,0,0,0,0,0
edge_27,2000-01-01T00:12:07,727,3145,spatial_morton_order_not_time,0,0.5-1,18430,7,8,8,27,38.026671,43.110227,41.597788,1.129068,0.0,0.0,1.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_27,2000-01-01T00:12:08,728,3584,spatial_morton_order_not_time,0,0.5-1,18466,8,8,8,27,42.61442,43.086899,41.60159,1.069973,0.0,0.0,1.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_28,2000-01-01T00:00:00,0,0,spatial_morton_order_not_time,0,0.5-1,6,0,0,0,28,3.461739,6.481637,4.968486,1.022953,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:01,1,1,spatial_morton_order_not_time,0,0.5-1,30,1,0,0,28,8.049488,6.458309,4.972288,1.054112,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:02,2,2,spatial_morton_order_not_time,0,0.5-1,226,0,1,0,28,3.485078,11.06937,4.955794,0.889991,0.092882,0.193548,0.580645,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:03,3,3,spatial_morton_order_not_time,0,0.5-1,250,1,1,0,28,8.072827,11.046042,4.959596,1.002016,0.012459,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:04,4,4,spatial_morton_order_not_time,0,0.5-1,2022,0,0,1,28,3.458002,6.494349,9.556277,0.994082,0.028305,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:05,5,5,spatial_morton_order_not_time,0,0.5-1,2046,1,0,1,28,8.045751,6.47102,9.560078,1.06121,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:06,6,6,spatial_morton_order_not_time,0,0.5-1,2242,0,1,1,28,3.481341,11.082082,9.543585,0.933323,0.064075,0.903226,0.064516,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:07,7,7,spatial_morton_order_not_time,0,0.5-1,2266,1,1,1,28,8.06909,11.058753,9.547386,1.029425,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:08,8,8,spatial_morton_order_not_time,0,0.5-1,54,2,0,0,28,12.637237,6.434981,4.976089,1.05925,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:09,9,9,spatial_morton_order_not_time,0,0.5-1,78,3,0,0,28,17.224986,6.411652,4.979891,1.070269,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:10,10,10,spatial_morton_order_not_time,0,0.5-1,274,2,1,0,28,12.660576,11.022714,4.963397,1.061171,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:11,11,11,spatial_morton_order_not_time,0,0.5-1,298,3,1,0,28,17.248325,10.999385,4.967199,1.08839,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:12,12,12,spatial_morton_order_not_time,0,0.5-1,2070,2,0,1,28,12.6335,6.447692,9.56388,1.062015,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:13,13,13,spatial_morton_order_not_time,0,0.5-1,2094,3,0,1,28,17.221249,6.424363,9.567682,1.068385,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:14,14,14,spatial_morton_order_not_time,0,0.5-1,2290,2,1,1,28,12.656839,11.035425,9.551188,1.069948,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:15,15,15,spatial_morton_order_not_time,0,0.5-1,2314,3,1,1,28,17.244588,11.012096,9.55499,1.066987,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:16,16,16,spatial_morton_order_not_time,0,0.5-1,446,0,2,0,28,3.508417,15.657103,4.943102,0.861643,0.1144,0.0,1.0,supported,1,45.158527,4.5,0,0,1,1,0
edge_28,2000-01-01T00:00:17,17,17,spatial_morton_order_not_time,0,0.5-1,470,1,2,0,28,8.096166,15.633775,4.946904,0.971354,0.040287,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:18,18,18,spatial_morton_order_not_time,0,0.5-1,666,0,3,0,28,3.531756,20.244836,4.93041,0.863561,0.113891,0.0,1.0,supported,1,45.158527,4.5,0,0,1,1,0
edge_28,2000-01-01T00:00:19,19,19,spatial_morton_order_not_time,0,0.5-1,690,1,3,0,28,8.119505,20.221508,4.934212,0.985722,0.028001,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:20,20,20,spatial_morton_order_not_time,0,0.5-1,2462,0,2,1,28,3.50468,15.669815,9.530893,0.838024,0.13151,0.0,1.0,watch,1,45.158527,4.5,0,1,0,1,0
edge_28,2000-01-01T00:00:21,21,21,spatial_morton_order_not_time,0,0.5-1,2486,1,2,1,28,8.092429,15.646486,9.534694,1.004281,0.009582,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:22,22,22,spatial_morton_order_not_time,0,0.5-1,2682,0,3,1,28,3.528018,20.257548,9.518201,0.852475,0.123896,0.0,1.0,watch,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:23,23,23,spatial_morton_order_not_time,0,0.5-1,2706,1,3,1,28,8.115767,20.234219,9.522002,1.041381,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:24,24,24,spatial_morton_order_not_time,0,0.5-1,494,2,2,0,28,12.683915,15.610446,4.950705,1.042776,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:25,25,25,spatial_morton_order_not_time,0,0.5-1,518,3,2,0,28,17.271664,15.587118,4.954507,1.096351,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:26,26,26,spatial_morton_order_not_time,0,0.5-1,714,2,3,0,28,12.707254,20.198179,4.938013,1.0442,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:27,27,27,spatial_morton_order_not_time,0,0.5-1,738,3,3,0,28,17.295003,20.174851,4.941815,1.08845,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:28,28,28,spatial_morton_order_not_time,0,0.5-1,2510,2,2,1,28,12.680178,15.623158,9.538496,1.065762,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:29,29,29,spatial_morton_order_not_time,0,0.5-1,2534,3,2,1,28,17.267927,15.599829,9.542298,1.062389,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:30,30,30,spatial_morton_order_not_time,0,0.5-1,2730,2,3,1,28,12.703516,20.210891,9.525804,1.063691,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:31,31,31,spatial_morton_order_not_time,0,0.5-1,2754,3,3,1,28,17.291265,20.187562,9.529606,1.061178,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:32,32,32,spatial_morton_order_not_time,0,0.5-1,4038,0,0,2,28,3.454265,6.50706,14.144068,1.016186,0.010143,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:33,33,33,spatial_morton_order_not_time,0,0.5-1,4062,1,0,2,28,8.042014,6.483731,14.147869,1.03633,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:34,34,34,spatial_morton_order_not_time,0,0.5-1,4258,0,1,2,28,3.477604,11.094793,14.131376,1.012328,0.006466,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:35,35,35,spatial_morton_order_not_time,0,0.5-1,4282,1,1,2,28,8.065353,11.071464,14.135177,1.035061,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:36,36,36,spatial_morton_order_not_time,0,0.5-1,6054,0,0,3,28,3.450528,6.519771,18.731858,1.013389,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:37,37,37,spatial_morton_order_not_time,0,0.5-1,6078,1,0,3,28,8.038277,6.496443,18.73566,1.006413,0.000436,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:38,38,38,spatial_morton_order_not_time,0,0.5-1,6274,0,1,3,28,3.473867,11.107504,18.719166,1.010949,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:39,39,39,spatial_morton_order_not_time,0,0.5-1,6298,1,1,3,28,8.061616,11.084176,18.722968,1.027047,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:40,40,40,spatial_morton_order_not_time,0,0.5-1,4086,2,0,2,28,12.629763,6.460403,14.151671,1.041853,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:41,41,41,spatial_morton_order_not_time,0,0.5-1,4110,3,0,2,28,17.217512,6.437075,14.155473,1.042828,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:42,42,42,spatial_morton_order_not_time,0,0.5-1,4306,2,1,2,28,12.653102,11.048136,14.138979,1.035624,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:43,43,43,spatial_morton_order_not_time,0,0.5-1,4330,3,1,2,28,17.240851,11.024807,14.142781,1.047213,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:44,44,44,spatial_morton_order_not_time,0,0.5-1,6102,2,0,3,28,12.626026,6.473114,18.739462,1.01356,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:45,45,45,spatial_morton_order_not_time,0,0.5-1,6126,3,0,3,28,17.213775,6.449786,18.743263,1.004396,0.004155,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:46,46,46,spatial_morton_order_not_time,0,0.5-1,6322,2,1,3,28,12.649365,11.060847,18.72677,1.016533,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:47,47,47,spatial_morton_order_not_time,0,0.5-1,6346,3,1,3,28,17.237114,11.037519,18.730571,1.01834,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:48,48,48,spatial_morton_order_not_time,0,0.5-1,4478,0,2,2,28,3.500943,15.682526,14.118684,0.923054,0.089287,0.83871,0.129032,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:49,49,49,spatial_morton_order_not_time,0,0.5-1,4502,1,2,2,28,8.088692,15.659197,14.122485,0.984317,0.034276,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:50,50,50,spatial_morton_order_not_time,0,0.5-1,4698,0,3,2,28,3.524281,20.270259,14.105991,0.913504,0.088958,0.806452,0.096774,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:51,51,51,spatial_morton_order_not_time,0,0.5-1,4722,1,3,2,28,8.11203,20.24693,14.109793,0.990444,0.01834,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:52,52,52,spatial_morton_order_not_time,0,0.5-1,6494,0,2,3,28,3.497205,15.695237,18.706474,0.937031,0.05977,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:53,53,53,spatial_morton_order_not_time,0,0.5-1,6518,1,2,3,28,8.084954,15.671909,18.710276,0.989383,0.019564,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:54,54,54,spatial_morton_order_not_time,0,0.5-1,6714,0,3,3,28,3.520544,20.28297,18.693782,0.919967,0.080656,0.967742,0.032258,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:55,55,55,spatial_morton_order_not_time,0,0.5-1,6738,1,3,3,28,8.108293,20.259641,18.697584,1.014528,0.003154,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:56,56,56,spatial_morton_order_not_time,0,0.5-1,4526,2,2,2,28,12.676441,15.635869,14.126287,1.044939,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:57,57,57,spatial_morton_order_not_time,0,0.5-1,4550,3,2,2,28,17.26419,15.61254,14.130089,1.058128,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:58,58,58,spatial_morton_order_not_time,0,0.5-1,4746,2,3,2,28,12.699779,20.223602,14.113595,1.041911,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:00:59,59,59,spatial_morton_order_not_time,0,0.5-1,4770,3,3,2,28,17.287528,20.200273,14.117397,1.042446,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:00,60,60,spatial_morton_order_not_time,0,0.5-1,6542,2,2,3,28,12.672703,15.64858,18.714078,1.017856,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:01,61,61,spatial_morton_order_not_time,0,0.5-1,6566,3,2,3,28,17.260452,15.625252,18.717879,1.032959,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:02,62,62,spatial_morton_order_not_time,0,0.5-1,6762,2,3,3,28,12.696042,20.236313,18.701386,1.028161,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:03,63,63,spatial_morton_order_not_time,0,0.5-1,6786,3,3,3,28,17.283791,20.212985,18.705187,1.01646,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:04,64,64,spatial_morton_order_not_time,0,0.5-1,102,4,0,0,28,21.812735,6.388324,4.983693,1.086699,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:05,65,65,spatial_morton_order_not_time,0,0.5-1,126,5,0,0,28,26.400484,6.364995,4.987494,1.060922,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:06,66,66,spatial_morton_order_not_time,0,0.5-1,322,4,1,0,28,21.836074,10.976057,4.971001,1.105385,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:07,67,67,spatial_morton_order_not_time,0,0.5-1,346,5,1,0,28,26.423823,10.952728,4.974802,1.08082,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:08,68,68,spatial_morton_order_not_time,0,0.5-1,2118,4,0,1,28,21.808998,6.401035,9.571484,1.08168,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:09,69,69,spatial_morton_order_not_time,0,0.5-1,2142,5,0,1,28,26.396747,6.377706,9.575285,1.08367,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:10,70,70,spatial_morton_order_not_time,0,0.5-1,2338,4,1,1,28,21.832337,10.988768,9.558792,1.092958,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:11,71,71,spatial_morton_order_not_time,0,0.5-1,2362,5,1,1,28,26.420086,10.965439,9.562593,1.064253,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:12,72,72,spatial_morton_order_not_time,0,0.5-1,150,6,0,0,28,30.988233,6.341667,4.991296,1.047353,0.0,0.935484,0.064516,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:13,73,73,spatial_morton_order_not_time,0,0.5-1,174,7,0,0,28,35.575982,6.318338,4.995098,0.981218,0.031687,0.193548,0.806452,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:14,74,74,spatial_morton_order_not_time,0,0.5-1,370,6,1,0,28,31.011572,10.9294,4.978604,1.017622,0.001321,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:15,75,75,spatial_morton_order_not_time,0,0.5-1,394,7,1,0,28,35.599321,10.906071,4.982406,0.955998,0.049512,0.16129,0.83871,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:16,76,76,spatial_morton_order_not_time,0,0.5-1,2166,6,0,1,28,30.984496,6.354378,9.579087,1.04218,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:17,77,77,spatial_morton_order_not_time,0,0.5-1,2190,7,0,1,28,35.572245,6.33105,9.582889,0.997881,0.015664,0.258065,0.419355,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:18,78,78,spatial_morton_order_not_time,0,0.5-1,2386,6,1,1,28,31.007835,10.942111,9.566395,1.013041,0.005487,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:19,79,79,spatial_morton_order_not_time,0,0.5-1,2410,7,1,1,28,35.595584,10.918783,9.570197,0.956948,0.050571,0.129032,0.870968,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:20,80,80,spatial_morton_order_not_time,0,0.5-1,542,4,2,0,28,21.859413,15.56379,4.958309,1.064968,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:21,81,81,spatial_morton_order_not_time,0,0.5-1,566,5,2,0,28,26.447162,15.540461,4.96211,1.014971,0.017495,0.935484,0.064516,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:22,82,82,spatial_morton_order_not_time,0,0.5-1,762,4,3,0,28,21.882752,20.151523,4.945617,1.065938,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:23,83,83,spatial_morton_order_not_time,0,0.5-1,786,5,3,0,28,26.470501,20.128194,4.949418,1.033895,0.0,1.0,0.0,supported,1,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:24,84,84,spatial_morton_order_not_time,0,0.5-1,2558,4,2,1,28,21.855676,15.576501,9.546099,1.090192,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:25,85,85,spatial_morton_order_not_time,0,0.5-1,2582,5,2,1,28,26.443425,15.553172,9.549901,1.035926,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:26,86,86,spatial_morton_order_not_time,0,0.5-1,2778,4,3,1,28,21.879014,20.164234,9.533407,1.06995,0.0,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
edge_28,2000-01-01T00:01:27,87,87,spatial_morton_order_not_time,0,0.5-1,2802,5,3,1,28,26.466763,20.140905,9.537209,1.006558,0.009971,1.0,0.0,supported,0,45.158527,4.5,0,0,0,0,0
