specimen_id,strut_id,isolation_forest_anomaly,isolation_forest_anomaly_score,ct_severity_layer
0.5-1,14357,False,-0.24846201322300154,supported
0.5-1,14358,False,-0.26883155108487894,supported
0.5-1,14359,False,-0.25528416966577394,supported
0.5-1,14360,False,-0.2970240151323439,supported
0.5-1,14361,False,-0.2959537584060104,supported
0.5-1,14362,False,-0.3078757542594673,supported
0.5-1,14363,False,-0.2986263249565883,supported
0.5-1,14364,False,-0.2913137426220684,supported
0.5-1,14365,False,-0.31052650049644587,supported
0.5-1,14366,False,-0.30121148484178417,supported
0.5-1,14367,False,-0.30160926190532966,supported
0.5-1,14368,False,-0.3030606467796163,supported
0.5-1,14369,False,-0.3168595273349536,supported
0.5-1,14370,False,-0.25257709417966534,supported
0.5-1,14371,False,-0.255727204984429,supported
0.5-1,14372,False,-0.28994428603855676,supported
0.5-1,14373,False,-0.24150140929869635,supported
0.5-1,14374,False,-0.3066443822248705,supported
0.5-1,14375,False,-0.3027190740239739,supported
0.5-1,14376,False,-0.2562808638872853,supported
0.5-1,14377,False,-0.2964892150457722,supported
0.5-1,14378,False,-0.2953868907384086,supported
0.5-1,14379,False,-0.2970500921057607,supported
0.5-1,14380,False,-0.24800266127551485,supported
0.5-1,14381,False,-0.245255986726303,supported
0.5-1,14382,False,-0.25943078826052496,supported
0.5-1,14383,False,-0.2399624700088574,supported
0.5-1,14384,False,-0.2980464052627885,supported
0.5-1,14385,False,-0.294657417082089,supported
0.5-1,14386,False,-0.2942234926621087,supported
0.5-1,14387,False,-0.29365066076848795,supported
0.5-1,14388,False,-0.2906260847756043,supported
0.5-1,14389,False,-0.3051161509999912,supported
0.5-1,14390,False,-0.2908509301528687,supported
0.5-1,14391,False,-0.3028307509882042,supported
0.5-1,14392,False,-0.3078732528531921,supported
0.5-1,14393,False,-0.2934402323220664,supported
0.5-1,14394,False,-0.2409665400501057,supported
0.5-1,14395,False,-0.24465865609239656,supported
0.5-1,14396,False,-0.2862668426987332,supported
0.5-1,14397,False,-0.2380965956507815,supported
0.5-1,14398,False,-0.30305289440006317,supported
0.5-1,14399,False,-0.2932514665919963,supported
0.5-1,14400,False,-0.24791724889291744,supported
0.5-1,14401,False,-0.2955232697001255,supported
0.5-1,14402,False,-0.29524568422935565,supported
0.5-1,14403,False,-0.29805642865642584,supported
0.5-1,14404,False,-0.25051538059096556,supported
0.5-1,14405,False,-0.24576606195440265,supported
0.5-1,14406,False,-0.26523195927217696,supported
0.5-1,14407,False,-0.2347689722438127,supported
0.5-1,14408,False,-0.298787996452742,supported
0.5-1,14409,False,-0.2980048875232935,supported
0.5-1,14410,False,-0.3053352639226635,supported
0.5-1,14411,False,-0.29613299442760715,supported
0.5-1,14412,False,-0.3007090530877366,supported
0.5-1,14413,False,-0.30797657873680495,supported
0.5-1,14414,False,-0.30299103789641657,supported
0.5-1,14415,False,-0.3080428544216546,supported
0.5-1,14416,False,-0.3115870448000739,supported
0.5-1,14417,False,-0.3003906172910803,supported
0.5-1,14418,False,-0.2443645326032674,supported
0.5-1,14419,False,-0.2269630736545783,supported
0.5-1,14420,False,-0.30670818522364623,supported
0.5-1,14421,False,-0.24609715701812557,supported
0.5-1,14422,False,-0.29530453683152863,supported
0.5-1,14423,False,-0.2838604081158214,supported
0.5-1,14424,False,-0.261875412063469,supported
0.5-1,14425,False,-0.29371357204591775,supported
0.5-1,14426,False,-0.29445510522216534,supported
0.5-1,14427,False,-0.30190796268929904,supported
0.5-1,14428,False,-0.27197445088238775,supported
0.5-1,14429,False,-0.26364917384173636,supported
0.5-1,14430,False,-0.26762727809005965,supported
0.5-1,14431,False,-0.26058153509661763,supported
0.5-1,14432,False,-0.30134133272212016,supported
0.5-1,14433,False,-0.2981653020540481,supported
0.5-1,14434,False,-0.3061001840366538,supported
0.5-1,14435,False,-0.29696863174369237,supported
0.5-1,14436,False,-0.31114743772689746,supported
0.5-1,14437,False,-0.31745289526459347,supported
0.5-1,14438,False,-0.3126118109609677,supported
0.5-1,14439,False,-0.28654439494575007,supported
0.5-1,14440,False,-0.27597776760348636,supported
0.5-1,14441,False,-0.3004286050427817,supported
0.5-1,14442,False,-0.2549095920262554,supported
0.5-1,14443,False,-0.24968234700600367,supported
0.5-1,14444,False,-0.3008078811449037,supported
0.5-1,14445,False,-0.25291658368828646,supported
0.5-1,14446,False,-0.32058122224386876,supported
0.5-1,14447,False,-0.2853496654657817,supported
0.5-1,14448,False,-0.2648392150574938,supported
0.5-1,14449,False,-0.3021280558189897,supported
0.5-1,14450,False,-0.2899599335026429,supported
0.5-1,14451,False,-0.2913076154478192,supported
0.5-1,14452,False,-0.2532866837447015,supported
0.5-1,14453,False,-0.272139322882419,supported
0.5-1,14454,False,-0.24386485489673704,supported
0.5-1,14455,False,-0.2694271045722021,supported
0.5-1,14456,False,-0.3145477606143192,supported
0.5-1,14457,False,-0.2939522091276674,supported
0.5-1,14458,False,-0.30427932077118763,supported
0.5-1,14459,False,-0.29728409027068997,supported
0.5-1,14460,False,-0.22832058131115712,supported
0.5-1,14461,False,-0.30605650679710283,supported
0.5-1,14462,False,-0.31778323359430305,supported
0.5-1,14463,False,-0.2861356849513208,supported
0.5-1,14464,False,-0.27419410189806,supported
0.5-1,14465,False,-0.29579278779424656,supported
0.5-1,14466,False,-0.2536861464873428,supported
0.5-1,14467,False,-0.26654548593931016,supported
0.5-1,14468,False,-0.31821654271965155,supported
0.5-1,14469,False,-0.22931909859062344,supported
0.5-1,14470,False,-0.30153801834948835,supported
0.5-1,14471,False,-0.24947517371176864,supported
0.5-1,14472,False,-0.24512262126899592,supported
0.5-1,14473,False,-0.29716172601783003,supported
0.5-1,14474,False,-0.278920246258243,supported
0.5-1,14475,False,-0.29304171463978895,supported
0.5-1,14476,False,-0.26058409734196425,supported
0.5-1,14477,False,-0.16069566545967362,supported
0.5-1,14478,False,-0.25054738872199817,supported
0.5-1,14479,False,-0.2332094228962696,supported
0.5-1,14480,False,-0.30108060598816033,supported
0.5-1,14481,False,-0.2825376630963267,supported
0.5-1,14482,False,-0.3053686439742311,supported
0.5-1,14483,False,-0.2893619819207595,supported
0.5-1,14484,False,-0.320078314416667,supported
0.5-1,14485,False,-0.29159530779551085,supported
0.5-1,14486,False,-0.3168684330868784,supported
0.5-1,14487,False,-0.05397002765605263,supported
0.5-1,14488,False,-0.0715291805226077,supported
0.5-1,14489,False,-0.3106265586082709,supported
0.5-1,14490,False,-0.245646406417932,supported
0.5-1,14491,False,-0.2707214646223786,supported
0.5-1,14492,False,-0.314411876946728,supported
0.5-1,14493,False,-0.1603662020756138,supported
0.5-1,14494,False,-0.30998157151491856,supported
0.5-1,14495,False,-0.18674398718172835,supported
0.5-1,14496,False,-0.22401430478114248,supported
0.5-1,14497,False,-0.19198420259210203,supported
0.5-1,14498,False,-0.18325614874200757,supported
0.5-1,14499,False,-0.23200184104000726,supported
0.5-1,14500,False,-0.23447712045322727,supported
0.5-1,14501,False,-0.14911064317691702,supported
0.5-1,14502,False,-0.21586903423685339,supported
0.5-1,14503,False,-0.16100853581952346,supported
0.5-1,14504,False,-0.1915093922689946,supported
0.5-1,14505,False,-0.2181999354688694,supported
0.5-1,14506,False,-0.2562271668231939,supported
0.5-1,14507,False,-0.19258660807378497,supported
0.5-1,14508,False,-0.2224064045441594,supported
0.5-1,14509,False,-0.2598454451584659,supported
0.5-1,14510,False,-0.29181477006576156,supported
0.5-1,14511,False,-0.24389164931587387,supported
0.5-1,14512,False,-0.28939946496645746,supported
0.5-1,14513,False,-0.2956473041733278,supported
0.5-1,14514,False,-0.21728108393775242,supported
0.5-1,14515,False,-0.16029662924917065,supported
0.5-1,14516,False,-0.2144833362388872,supported
0.5-1,14517,False,-0.15943596466760046,supported
0.5-1,14518,False,-0.17458706675246127,supported
0.5-1,14519,False,-0.18296373739743832,supported
0.5-1,14520,False,-0.1979739537871924,supported
0.5-1,14521,False,-0.21124612257129066,supported
0.5-1,14522,False,-0.2144901973281278,supported
0.5-1,14523,False,-0.20337132531567853,supported
0.5-1,14524,False,-0.2061067858571795,supported
0.5-1,14525,False,-0.14151503083173556,supported
0.5-1,14526,False,-0.1748205188996369,supported
0.5-1,14527,False,-0.16389674782541674,supported
0.5-1,14528,False,-0.21350534411931138,supported
0.5-1,14529,False,-0.21048089364626682,supported
0.5-1,14530,False,-0.2176113792029939,supported
0.5-1,14531,False,-0.2192918717609479,supported
0.5-1,14532,False,-0.13261880644421242,supported
0.5-1,14533,False,-0.165480515295928,supported
0.5-1,14534,False,-0.16114607412684812,supported
0.5-1,14535,False,-0.1419800320989414,supported
0.5-1,14536,False,-0.22064171314402548,supported
0.5-1,14537,False,-0.19393418534873053,supported
0.5-1,14538,False,-0.24416706670904648,supported
0.5-1,14539,False,-0.16174358990255544,supported
0.5-1,14540,False,-0.1935881660914816,supported
0.5-1,14541,False,-0.24708095510446942,supported
0.5-1,14542,False,-0.17121281245607034,supported
0.5-1,14543,False,-0.14595776393333137,supported
0.5-1,14544,False,-0.210993100759703,supported
0.5-1,14545,False,-0.13096929018469927,supported
0.5-1,14546,False,-0.1279145913051669,supported
0.5-1,14547,False,-0.21363007991883065,supported
0.5-1,14548,False,-0.14859883991099787,supported
0.5-1,14549,False,-0.21745240577539499,supported
0.5-1,14550,False,-0.2169372547084656,supported
0.5-1,14551,False,-0.19336785473313012,supported
0.5-1,14552,False,-0.25826032687488515,supported
0.5-1,14553,False,-0.27289570767897353,supported
0.5-1,14554,False,-0.27598737951899627,supported
0.5-1,14555,False,-0.25476912247594685,supported
0.5-1,14556,False,-0.29350884704376673,supported
0.5-1,14557,False,-0.2821155926202004,supported
0.5-1,14558,False,-0.2934113217911608,supported
0.5-1,14559,False,-0.25687258749932756,supported
0.5-1,14560,False,-0.3064065750002425,supported
0.5-1,14561,False,-0.30745784853955976,supported
0.5-1,14562,False,-0.22139832330361947,supported
0.5-1,14563,False,-0.2963433348560629,supported
0.5-1,14564,False,-0.3129849058052398,supported
0.5-1,14565,False,-0.27561093532636105,supported
0.5-1,14566,False,-0.26914418383020583,supported
0.5-1,14567,False,-0.2573108436637419,supported
0.5-1,14568,False,-0.3115381702830257,supported
0.5-1,14569,False,-0.2710524441419008,supported
0.5-1,14570,False,-0.2932631801010468,supported
0.5-1,14571,False,-0.2927066085475331,supported
0.5-1,14572,False,-0.27046645393441193,supported
0.5-1,14573,False,-0.29450550836705847,supported
0.5-1,14574,False,-0.29743165993159376,supported
0.5-1,14575,False,-0.3063273688239501,supported
0.5-1,14576,True,0.042682434189813434,critical
0.5-1,14577,False,-0.25506671104374434,supported
0.5-1,14578,False,-0.26652309021300424,supported
0.5-1,14579,False,-0.2645418842641422,supported
0.5-1,14580,False,-0.30473615255424574,supported
0.5-1,14581,False,-0.2949402594317043,supported
0.5-1,14582,False,-0.2903563359947357,supported
0.5-1,14583,False,-0.30624557703026783,supported
0.5-1,14584,False,-0.2827349718058379,supported
0.5-1,14585,False,-0.2902267924047743,supported
0.5-1,14586,False,-0.3128463935997783,supported
0.5-1,14587,False,-0.3048380697676985,supported
0.5-1,14588,False,-0.3219568176663319,supported
0.5-1,14589,False,-0.31579410971154903,supported
0.5-1,14590,False,-0.2619920993312157,supported
0.5-1,14591,False,-0.2569961473021192,supported
0.5-1,14592,False,-0.27424421422276835,supported
0.5-1,14593,False,-0.2399448094281077,supported
0.5-1,14594,False,-0.11483766424615327,supported
0.5-1,14595,False,-0.29780750328991373,supported
0.5-1,14596,False,-0.26345168857152873,supported
0.5-1,14597,False,-0.2976818674699881,supported
0.5-1,14598,False,-0.29547912890991784,supported
0.5-1,14599,False,-0.3069436268718055,supported
0.5-1,14600,False,-0.2519854382645842,supported
0.5-1,14601,False,-0.23564568488891863,supported
0.5-1,14602,False,-0.26549974589827124,supported
0.5-1,14603,False,-0.24606040459385004,supported
0.5-1,14604,False,-0.29764707568579707,supported
0.5-1,14605,False,-0.28964060832696364,supported
0.5-1,14606,False,-0.2975761795896891,supported
0.5-1,14607,False,-0.3046553249717913,supported
0.5-1,14608,False,-0.287142906217001,supported
0.5-1,14609,False,-0.3067791869694213,supported
0.5-1,14610,False,-0.3056547740700251,supported
0.5-1,14611,False,-0.3146357348857265,supported
0.5-1,14612,False,-0.26694085496982,supported
0.5-1,14613,False,-0.3118539096456667,supported
0.5-1,14614,False,-0.24992177816073874,supported
0.5-1,14615,False,-0.22781072319298395,supported
0.5-1,14616,False,-0.30747320464305933,supported
0.5-1,14617,False,-0.23959342154191166,supported
0.5-1,14618,False,-0.2969123624749164,supported
0.5-1,14619,False,-0.29552248786042573,supported
0.5-1,14620,False,-0.241511073885536,supported
0.5-1,14621,False,-0.28758291904099575,supported
0.5-1,14622,False,-0.29746401432160685,supported
0.5-1,14623,False,-0.3000753516278566,supported
0.5-1,14624,False,-0.2569296241078137,supported
0.5-1,14625,True,0.049905949869111565,critical
0.5-1,14626,False,-0.24690659638354417,supported
0.5-1,14627,False,-0.25470284768705803,supported
0.5-1,14628,False,-0.2927302224003578,supported
0.5-1,14629,False,-0.2962779854778485,supported
0.5-1,14630,False,-0.2947373059294297,supported
0.5-1,14631,False,-0.2942688374072773,supported
0.5-1,14632,False,-0.30911588649136523,supported
0.5-1,14633,False,-0.3137572869179598,supported
0.5-1,14634,False,-0.07337732674170772,supported
0.5-1,14635,False,-0.3043100725618414,supported
0.5-1,14636,False,-0.3153045175635622,supported
0.5-1,14637,True,0.018654104801822502,critical
0.5-1,14638,False,-0.25481247548605446,supported
0.5-1,14639,False,-0.22315550495929642,supported
0.5-1,14640,False,-0.11136912675147548,supported
0.5-1,14641,False,-0.245892557821482,supported
0.5-1,14642,False,-0.3060310949207084,supported
0.5-1,14643,False,-0.2908023955916413,supported
0.5-1,14644,False,-0.26006743516696196,supported
0.5-1,14645,False,-0.2984698210414156,supported
0.5-1,14646,False,-0.29890611778016646,supported
0.5-1,14647,False,-0.2822303247720104,supported
0.5-1,14648,False,-0.2684097884588297,supported
0.5-1,14649,False,-0.2661207650841292,supported
0.5-1,14650,False,-0.25898547776963604,supported
0.5-1,14651,False,-0.25215038498092696,supported
0.5-1,14652,False,-0.30050627575203925,supported
0.5-1,14653,False,-0.29530392177432296,supported
0.5-1,14654,False,-0.3070935510512707,supported
0.5-1,14655,False,-0.29334953717672946,supported
0.5-1,14656,False,-0.2823404184254563,supported
0.5-1,14657,False,-0.2991414867759852,supported
0.5-1,14658,False,-0.31638479975194034,supported
0.5-1,14659,False,-0.2702613499832736,supported
0.5-1,14660,False,-0.3055643429603717,supported
0.5-1,14661,False,-0.31661060422098675,supported
0.5-1,14662,False,-0.2683065322487648,supported
0.5-1,14663,False,-0.24690504697914878,supported
0.5-1,14664,False,-0.23070151517424758,supported
0.5-1,14665,False,-0.2582317604026949,supported
0.5-1,14666,False,-0.28792718815803425,supported
0.5-1,14667,False,-0.2914759019564688,supported
0.5-1,14668,False,-0.2668028187777379,supported
0.5-1,14669,False,-0.3072944513194099,supported
0.5-1,14670,False,-0.2790669369247747,supported
0.5-1,14671,False,-0.2950946977494071,supported
0.5-1,14672,False,-0.2534496861841968,supported
0.5-1,14673,False,-0.2664905559573712,supported
0.5-1,14674,False,-0.23464155707802276,supported
0.5-1,14675,False,-0.25869870552944696,supported
0.5-1,14676,False,-0.29763373153672207,supported
0.5-1,14677,False,-0.29781860386256764,supported
0.5-1,14678,False,-0.2941850948715276,supported
0.5-1,14679,False,-0.29526680868269045,supported
0.5-1,14680,False,-0.28542960226154585,supported
0.5-1,14681,False,-0.3114436680641973,supported
0.5-1,14682,False,-0.3172071756894892,supported
0.5-1,14683,False,-0.29194270718727244,supported
0.5-1,14684,False,-0.29380801309281696,supported
0.5-1,14685,False,-0.30048401223256577,supported
0.5-1,14686,False,-0.26371745452801065,supported
0.5-1,14687,False,-0.2568745626323039,supported
0.5-1,14688,False,-0.294673086973936,supported
0.5-1,14689,False,-0.2635731387284823,supported
0.5-1,14690,False,-0.3061805245040681,supported
0.5-1,14691,False,-0.2769506735213603,supported
0.5-1,14692,False,-0.25259896529149406,supported
0.5-1,14693,False,-0.30923241516564687,supported
0.5-1,14694,False,-0.2916764404709522,supported
0.5-1,14695,False,-0.31459567641429376,supported
0.5-1,14696,False,-0.2407594434902201,supported
0.5-1,14697,False,-0.16796443571052766,supported
0.5-1,14698,False,-0.2272839984546256,supported
0.5-1,14699,False,-0.1716539919156692,supported
0.5-1,14700,False,-0.25078710488438055,supported
0.5-1,14701,False,-0.2854591359214049,supported
0.5-1,14702,False,-0.2916125713688878,supported
0.5-1,14703,False,-0.23543064054560675,supported
0.5-1,14704,False,-0.29086316568500364,supported
0.5-1,14705,False,-0.3089091858985817,supported
0.5-1,14706,False,-0.31736132403617695,supported
0.5-1,14707,False,-0.25407944977135116,supported
0.5-1,14708,False,-0.2817995437458933,supported
0.5-1,14709,False,-0.28552368327051336,supported
0.5-1,14710,False,-0.2353341794813565,supported
0.5-1,14711,False,-0.23258180978082005,supported
0.5-1,14712,False,-0.3125780185221136,supported
0.5-1,14713,False,-0.1943094132008253,supported
0.5-1,14714,False,-0.30644278572374406,supported
0.5-1,14715,False,-0.24290539175329612,supported
0.5-1,14716,False,-0.23529390453406213,supported
0.5-1,14717,False,-0.21300182034016008,supported
0.5-1,14718,False,-0.3056419857857175,supported
0.5-1,14719,False,-0.30198904112575964,supported
0.5-1,14720,False,-0.2238303778687341,supported
0.5-1,14721,False,-0.17112925318308547,supported
0.5-1,14722,False,-0.19288453496575642,supported
0.5-1,14723,False,-0.17211859713921873,supported
0.5-1,14724,False,-0.1957628749882785,supported
0.5-1,14725,False,-0.20580553077264896,supported
0.5-1,14726,False,-0.21379213071565561,supported
0.5-1,14727,False,-0.2086223807204724,supported
0.5-1,14728,False,-0.301113654981686,supported
0.5-1,14729,False,-0.26294175278380966,supported
0.5-1,14730,False,-0.28978293835601143,supported
0.5-1,14731,False,-0.2758354595388015,supported
0.5-1,14732,False,-0.30455959552757084,supported
0.5-1,14733,False,-0.2831356193895471,supported
0.5-1,14734,False,-0.22355185484416412,supported
0.5-1,14735,False,-0.15651491612698243,supported
0.5-1,14736,False,-0.22434088208771452,supported
0.5-1,14737,False,-0.15389163080975243,supported
0.5-1,14738,False,-0.2633944227695783,supported
0.5-1,14739,False,-0.21559318760571228,supported
0.5-1,14740,False,-0.22026919177703064,supported
0.5-1,14741,False,-0.22154573101842628,supported
0.5-1,14742,False,-0.20954563857537956,supported
0.5-1,14743,False,-0.22252320089402977,supported
0.5-1,14744,False,-0.18507022372131499,supported
0.5-1,14745,False,-0.10793804021471665,supported
0.5-1,14746,False,-0.1412434351331322,supported
0.5-1,14747,False,-0.16214881566314943,supported
0.5-1,14748,False,-0.20895658863614042,supported
0.5-1,14749,False,-0.21872523692598245,supported
0.5-1,14750,False,-0.20104485035769104,supported
0.5-1,14751,False,-0.2172856756188951,supported
0.5-1,14752,False,-0.13237451687709723,supported
0.5-1,14753,False,-0.16282926760375072,supported
0.5-1,14754,False,-0.15920061460525203,supported
0.5-1,14755,False,-0.1352689106929409,supported
0.5-1,14756,False,-0.22384248447435529,supported
0.5-1,14757,False,-0.12519764266877376,supported
0.5-1,14758,False,-0.15700077454244665,supported
0.5-1,14759,False,-0.19624414339795626,supported
0.5-1,14760,False,-0.17715577357173706,supported
0.5-1,14761,False,-0.14948084001983275,supported
0.5-1,14762,False,-0.1684647833491668,supported
0.5-1,14763,False,-0.1599215604166816,supported
0.5-1,14764,False,-0.21329412832473915,supported
0.5-1,14765,False,-0.11493271413946282,supported
0.5-1,14766,False,-0.12269234554595032,supported
0.5-1,14767,False,-0.2187330511940856,supported
0.5-1,14768,False,-0.13806684527194624,supported
0.5-1,14769,False,-0.21475293262110223,supported
0.5-1,14770,False,-0.2011505402825381,supported
0.5-1,14771,False,-0.2011236243208358,supported
0.5-1,14772,False,-0.26794974275003386,supported
0.5-1,14773,False,-0.2749460104789807,supported
0.5-1,14774,False,-0.2712034055881001,supported
0.5-1,14775,False,-0.25480316608039566,supported
0.5-1,14776,False,-0.2969220262651582,supported
0.5-1,14777,False,-0.15411581441010835,watch
0.5-1,14778,False,-0.28513430450773514,supported
0.5-1,14779,False,-0.11678132693813204,watch
0.5-1,14780,False,-0.24757266070586414,supported
0.5-1,14781,False,-0.30478363745008236,supported
0.5-1,14782,False,-0.24508852248368235,supported
0.5-1,14783,False,-0.31449375283623,supported
0.5-1,14784,False,-0.25198810618911177,supported
0.5-1,14785,False,-0.22173966659680244,supported
0.5-1,14786,False,-0.2538377088797089,supported
0.5-1,14787,False,-0.25820908071021786,supported
0.5-1,14788,False,-0.30981545426452217,supported
0.5-1,14789,False,-0.2758870143930846,supported
0.5-1,14790,False,-0.3188014568377801,supported
0.5-1,14791,False,-0.30840881977013357,supported
0.5-1,14792,False,-0.2770555231716212,supported
0.5-1,14793,False,-0.30830573874354145,supported
0.5-1,14794,False,-0.29643476357307713,supported
0.5-1,14795,False,-0.3090886191175392,supported
0.5-1,14796,False,-0.26411477870666966,supported
0.5-1,14797,False,-0.24679952405177774,supported
0.5-1,14798,False,-0.2634224765068626,supported
0.5-1,14799,False,-0.2564058036216999,supported
0.5-1,14800,False,-0.29086019423122306,supported
0.5-1,14801,False,-0.2935503190189178,supported
0.5-1,14802,False,-0.29871292144469813,supported
0.5-1,14803,False,-0.29705910540322933,supported
0.5-1,14804,False,-0.3113781823760652,supported
0.5-1,14805,False,-0.30594913338886875,supported
0.5-1,14806,False,-0.31020715051092046,supported
0.5-1,14807,False,-0.31672332290768224,supported
0.5-1,14808,False,-0.3111633464212722,supported
0.5-1,14809,False,-0.32154294061558597,supported
0.5-1,14810,False,-0.2680560469078122,supported
0.5-1,14811,False,-0.2544801857538266,supported
0.5-1,14812,False,-0.30132219670945914,supported
0.5-1,14813,False,-0.2510069858111435,supported
0.5-1,14814,False,-0.3163272205034895,supported
0.5-1,14815,False,-0.30583785069907166,supported
0.5-1,14816,False,-0.25847402843188333,supported
0.5-1,14817,False,-0.2962891840836261,supported
0.5-1,14818,False,-0.3025586849287996,supported
0.5-1,14819,False,-0.2872952239375499,supported
0.5-1,14820,False,-0.238881834940728,supported
0.5-1,14821,False,-0.23193305799355002,supported
0.5-1,14822,False,-0.2590959508889925,supported
0.5-1,14823,False,-0.24336626384072757,supported
0.5-1,14824,False,-0.30038138853546237,supported
0.5-1,14825,False,-0.3003139347965808,supported
0.5-1,14826,False,-0.2853109480946693,supported
0.5-1,14827,False,-0.30105832072104804,supported
0.5-1,14828,False,-0.2981164157631593,supported
0.5-1,14829,False,-0.30110260334513816,supported
0.5-1,14830,False,-0.31279723690835026,supported
0.5-1,14831,False,-0.2997190334310556,supported
0.5-1,14832,False,-0.299524921217614,supported
0.5-1,14833,False,-0.3090024504504379,supported
0.5-1,14834,False,-0.2616819840497293,supported
0.5-1,14835,False,-0.2349884381790473,supported
0.5-1,14836,False,-0.30394903009630786,supported
0.5-1,14837,False,-0.22656214784212603,supported
0.5-1,14838,False,-0.30798429003641276,supported
0.5-1,14839,False,-0.2985856540204394,supported
0.5-1,14840,False,-0.2474415407398018,supported
0.5-1,14841,False,-0.3002580207638779,supported
0.5-1,14842,False,-0.2832032026857774,supported
0.5-1,14843,False,-0.29002078697638584,supported
0.5-1,14844,False,-0.24922437056931485,supported
0.5-1,14845,False,-0.23887223577390465,supported
0.5-1,14846,False,-0.26678471823761213,supported
0.5-1,14847,False,-0.23851540078358469,supported
0.5-1,14848,False,-0.27848373229746054,supported
0.5-1,14849,False,-0.30119527907153937,supported
0.5-1,14850,False,-0.2940300592802516,supported
0.5-1,14851,False,-0.29711503870013534,supported
0.5-1,14852,False,-0.3094208468520865,supported
0.5-1,14853,False,-0.30231322170897484,supported
0.5-1,14854,False,-0.08428360297914017,supported
0.5-1,14855,False,-0.27234898690984527,supported
0.5-1,14856,False,-0.30384200651721316,supported
0.5-1,14857,False,-0.30963959445761785,supported
0.5-1,14858,False,-0.26556451022755684,supported
0.5-1,14859,False,-0.23101629132215912,supported
0.5-1,14860,False,-0.31394691375791933,supported
0.5-1,14861,False,-0.23505643418050376,supported
0.5-1,14862,False,-0.31874088425132974,supported
0.5-1,14863,False,-0.2917426831908735,supported
0.5-1,14864,False,-0.26380506458300634,supported
0.5-1,14865,False,-0.283293479666662,supported
0.5-1,14866,False,-0.3001550094515108,supported
0.5-1,14867,False,-0.30365724171884007,supported
0.5-1,14868,False,-0.2539003389809075,supported
0.5-1,14869,False,-0.26038172682495303,supported
0.5-1,14870,False,-0.2704694400579397,supported
0.5-1,14871,False,-0.24122742808107916,supported
0.5-1,14872,False,-0.30061901602036445,supported
0.5-1,14873,False,-0.30538220704117475,supported
0.5-1,14874,False,-0.298527911778126,supported
0.5-1,14875,False,-0.29811687239955015,supported
0.5-1,14876,False,-0.30733393417494237,supported
0.5-1,14877,False,-0.31260638600335083,supported
0.5-1,14878,False,-0.3069978233378032,supported
0.5-1,14879,False,-0.2640598342614563,supported
0.5-1,14880,False,-0.3050163321574293,supported
0.5-1,14881,False,-0.2564803668936144,supported
0.5-1,14882,False,-0.2554654823992501,supported
0.5-1,14883,False,-0.24377201754456151,supported
0.5-1,14884,False,-0.2584536317187619,supported
0.5-1,14885,False,-0.24077304288106316,supported
0.5-1,14886,False,-0.30464009454870455,supported
0.5-1,14887,False,-0.2895810366459305,supported
0.5-1,14888,False,-0.2557139623174117,supported
0.5-1,14889,False,-0.3094759463000443,supported
0.5-1,14890,False,-0.2931761827287188,supported
0.5-1,14891,False,-0.29994301898048875,supported
0.5-1,14892,False,-0.24595628141509412,supported
0.5-1,14893,False,-0.22807722514052542,supported
0.5-1,14894,False,-0.24387419786800407,supported
0.5-1,14895,False,-0.26975281178174876,supported
0.5-1,14896,False,-0.3094582015737941,supported
0.5-1,14897,False,-0.29655177936105453,supported
0.5-1,14898,False,-0.30000658487031673,supported
0.5-1,14899,False,-0.291157122176245,supported
0.5-1,14900,False,-0.3055922980287372,supported
0.5-1,14901,False,-0.31745484619709063,supported
0.5-1,14902,False,-0.29534202100798834,supported
0.5-1,14903,False,-0.28632240153492267,supported
0.5-1,14904,False,-0.26852037988691696,supported
0.5-1,14905,False,-0.3193039939430664,supported
0.5-1,14906,False,-0.2509722220849355,supported
0.5-1,14907,False,-0.2644814105047914,supported
0.5-1,14908,False,-0.3050201063521142,supported
0.5-1,14909,False,-0.27194691264739923,supported
0.5-1,14910,False,-0.29787920054956446,supported
0.5-1,14911,False,-0.2750427314062162,supported
0.5-1,14912,False,-0.2457166084167035,supported
0.5-1,14913,False,-0.30442849443301556,supported
0.5-1,14914,False,-0.2880763685986386,supported
0.5-1,14915,False,-0.305009785983294,supported
0.5-1,14916,False,-0.24953886446201812,supported
0.5-1,14917,False,-0.16580641172913524,supported
0.5-1,14918,False,-0.2270156766178134,supported
0.5-1,14919,False,-0.2684401740818633,supported
0.5-1,14920,False,-0.3131576676541812,supported
0.5-1,14921,False,-0.2991125708137802,supported
0.5-1,14922,False,-0.3104403868171713,supported
0.5-1,14923,False,-0.2918822191804408,supported
0.5-1,14924,False,-0.29715781403412095,supported
0.5-1,14925,False,-0.2941335180766708,supported
0.5-1,14926,False,-0.3066177575382712,supported
0.5-1,14927,False,-0.07055029591103401,supported
0.5-1,14928,False,-0.30321468033076954,supported
0.5-1,14929,False,-0.06218518612729185,supported
0.5-1,14930,False,-0.23943593820429399,supported
0.5-1,14931,False,-0.2731329949274367,supported
0.5-1,14932,False,-0.2904700874113986,supported
0.5-1,14933,False,-0.20110398670329188,supported
0.5-1,14934,False,-0.29652373028187073,supported
0.5-1,14935,False,-0.19898757057487276,supported
0.5-1,14936,False,-0.2170433501941894,supported
0.5-1,14937,False,-0.21651793981270123,supported
0.5-1,14938,False,-0.19821750246738895,supported
